-2.063711546234586969e+00
-2.011932062138524824e+00
-1.773089660245061316e-01
-2.930362926799870316e+00
5.665120154262468510e-01
-4.377355169061464268e-01
1.738018837143360251e+00
3.649340946338446745e+00
-1.501965582178141689e+00
-6.885867446470477216e-01
